player,player_season_group,market_value_eur,age,season_start_year,matches_played,minutes_played,minutes_per_match,average_rating,pass_accuracy_percent,long_ball_accuracy_percent,cross_accuracy_percent,goal_contributions_per90,shot_accuracy,goals_per_shot,goals_per90,assists_per90,total_shots_per90,shots_on_target_per90,big_chances_missed_per90,key_passes_per90,big_chances_created_per90,successful_dribbles_per90,accurate_passes_per90,accurate_long_balls_per90,accurate_crosses_per90,clearances_per90,yellow_cards_per90,red_cards_per90,errors_leading_to_goal_per90,dribbled_past_per90,tackles_per90,interceptions_per90,blocked_shots_per90,aerial_duels_won_per90,nationality,position,league,competition_category
Kamaldeen Sulemana,Kamaldeen Sulemana__20/21,3000000,18,2020,29,2474,85.3103448275862,7.06,82.4,53.5,17.1,0.5092966855295069,0.4157303370786517,0.11235955056179775,0.36378334680679064,0.14551333872271624,3.2376717865804365,1.3459983831851252,0.21827000808407437,0.8367016976556184,0.07275666936135812,4.401778496362167,18.007275666936135,0.8367016976556184,0.25464834276475345,0.03637833468067906,0.2910266774454325,0.03637833468067906,0.0,0.43654001616814875,1.3823767178658044,0.2910266774454325,0.9822150363783346,0.40016168148746967,GHA,Forward,Danish Superliga,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__19/20,100000,17,2019,13,581,44.69230769230769,6.79,85.6,14.3,15.8,0.6196213425129088,0.47368421052631576,0.21052631578947367,0.6196213425129088,0.0,2.9432013769363166,1.3941480206540446,0.46471600688468157,0.6196213425129088,0.0,5.266781411359725,20.292598967297764,0.1549053356282272,0.46471600688468157,0.0,0.774526678141136,0.0,0.0,1.0843373493975903,1.3941480206540446,0.1549053356282272,0.6196213425129088,0.6196213425129088,GHA,Forward,Danish Superliga,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__22/23,22000000,20,2022,4,191,47.75,6.35,71.7,66.7,33.3,0.9424083769633508,0.3333333333333333,0.0,0.0,0.9424083769633508,2.8272251308900525,0.9424083769633508,0.0,1.8848167539267016,0.0,2.8272251308900525,15.549738219895287,0.9424083769633508,0.4712041884816754,0.0,0.0,0.0,0.4712041884816754,1.4136125654450262,1.8848167539267016,1.4136125654450262,0.4712041884816754,1.4136125654450262,GHA,Forward,UEFA Europa League,International competitions
Kamaldeen Sulemana,Kamaldeen Sulemana__21/22,20000000,19,2021,5,284,56.8,6.92,80.5,80.0,23.1,0.31690140845070425,0.125,0.0625,0.31690140845070425,0.0,5.070422535211268,0.6338028169014085,0.6338028169014085,0.9507042253521126,0.0,4.753521126760563,19.64788732394366,1.267605633802817,0.9507042253521126,0.0,0.31690140845070425,0.0,0.0,0.6338028169014085,1.267605633802817,0.0,0.9507042253521126,0.6338028169014085,GHA,Forward,UEFA Conference League,International competitions
Lamptey Tariq,Lamptey Tariq__24/25,11000000,24,2024,15,869,57.93333333333333,6.59,87.0,28.0,25.0,0.4142692750287687,0.3333333333333333,0.3333333333333333,0.20713463751438435,0.20713463751438435,0.6214039125431531,0.20713463751438435,0.0,0.5178365937859609,0.20713463751438435,1.0356731875719218,29.205983889528195,0.7249712313003452,0.7249712313003452,0.10356731875719218,0.0,0.0,0.0,1.6570771001150748,1.760644418872267,0.7249712313003452,0.0,0.10356731875719218,GHA,Defender,Premier League,Domestic leagues
Lamptey Tariq,Lamptey Tariq__23/24,12000000,23,2023,19,919,48.36842105263158,6.65,87.9,63.6,29.0,0.29379760609357997,0.0,0.0,0.0,0.29379760609357997,0.5875952121871599,0.0,0.09793253536452666,0.9793253536452666,0.09793253536452666,0.5875952121871599,31.926006528835693,0.6855277475516867,0.8813928182807399,0.0,0.29379760609357997,0.0,0.0,0.8813928182807399,2.05658324265506,0.5875952121871599,0.39173014145810664,0.39173014145810664,GHA,Defender,Premier League,Domestic leagues
Lamptey Tariq,Lamptey Tariq__22/23,12000000,22,2022,20,452,22.6,6.61,86.2,80.0,16.1,0.0,0.0,0.0,0.0,0.0,0.995575221238938,0.0,0.0,0.7964601769911505,0.0,1.592920353982301,39.823008849557525,0.7964601769911505,0.995575221238938,0.0,0.19911504424778761,0.0,0.0,0.39823008849557523,2.190265486725664,1.3938053097345133,0.19911504424778761,0.39823008849557523,GHA,Defender,Premier League,Domestic leagues
Lamptey Tariq,Lamptey Tariq__21/22,18000000,21,2021,30,1564,52.13333333333333,6.77,85.9,30.0,20.4,0.11508951406649616,0.21052631578947367,0.0,0.0,0.11508951406649616,1.0933503836317136,0.23017902813299232,0.05754475703324808,1.2084398976982098,0.2877237851662404,1.6687979539641944,30.383631713554987,0.3452685421994885,1.0933503836317136,0.17263427109974425,0.23017902813299232,0.0,0.0,0.5754475703324808,2.071611253196931,1.1508951406649617,0.23017902813299232,0.40281329923273657,GHA,Defender,Premier League,Domestic leagues
Lamptey Tariq,Lamptey Tariq__20/21,18000000,20,2020,11,890,80.9090909090909,6.85,78.1,22.2,29.4,0.20224719101123595,0.3333333333333333,0.16666666666666666,0.10112359550561797,0.10112359550561797,0.6067415730337079,0.20224719101123595,0.10112359550561797,1.0112359550561798,0.20224719101123595,1.3146067415730338,29.528089887640448,0.4044943820224719,1.0112359550561798,0.10112359550561797,0.30337078651685395,0.10112359550561797,0.0,0.7078651685393258,1.7191011235955056,1.9213483146067416,0.30337078651685395,0.5056179775280899,GHA,Defender,Premier League,Domestic leagues
Lamptey Tariq,Lamptey Tariq__19/20,8000000,19,2019,9,620,68.88888888888889,6.8,84.3,16.7,13.0,0.14516129032258066,0.0,0.0,0.0,0.14516129032258066,0.2903225806451613,0.0,0.0,1.1612903225806452,0.43548387096774194,2.1774193548387095,21.774193548387096,0.2903225806451613,0.43548387096774194,0.14516129032258066,0.2903225806451613,0.0,0.0,1.0161290322580645,1.3064516129032258,2.3225806451612905,0.14516129032258066,0.43548387096774194,GHA,Defender,Premier League,Domestic leagues
Lamptey Tariq,Lamptey Tariq__23/24,12000000,23,2023,1,65,65.0,,1.0,0.0,0.0,1.3846153846153846,,,0.0,1.3846153846153846,,,0.0,0.0,0.0,0.0,1.3846153846153846,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GHA,Defender,"Premier League 2, Division 1",Domestic leagues
Lamptey Tariq,Lamptey Tariq__23/24,12000000,23,2023,4,276,69.0,6.78,90.1,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.6521739130434783,0.0,0.9782608695652174,29.67391304347826,1.9565217391304348,0.32608695652173914,0.0,0.6521739130434783,0.0,0.0,0.9782608695652174,1.3043478260869565,2.608695652173913,0.0,0.32608695652173914,GHA,Defender,UEFA Europa League,International competitions
Marshall Munetsi,Marshall Munetsi__21/22,4000000,25,2021,24,1885,78.54166666666667,6.99,79.7,54.4,,0.2864721485411141,0.4375,0.15625,0.23872679045092837,0.04774535809018567,1.5278514588859415,0.6684350132625995,0.14323607427055704,0.33421750663129973,0.04774535809018567,0.3819628647214854,25.448275862068964,2.339522546419098,0.0,0.1909814323607427,0.3819628647214854,0.0,0.0,1.0503978779840848,1.623342175066313,2.053050397877984,0.1909814323607427,2.816976127320955,ZIM,Midfielder,Ligue 1,Domestic leagues
Marshall Munetsi,Marshall Munetsi__20/21,2500000,24,2020,27,1932,71.55555555555556,6.83,83.5,55.1,20.0,0.046583850931677016,0.25,0.08333333333333333,0.046583850931677016,0.0,0.5590062111801242,0.13975155279503104,0.046583850931677016,0.37267080745341613,0.0,0.6987577639751553,32.46894409937888,2.515527950310559,0.046583850931677016,0.18633540372670807,0.32608695652173914,0.046583850931677016,0.09316770186335403,0.9316770186335404,1.6304347826086956,2.6552795031055902,0.13975155279503104,2.6552795031055902,ZIM,Midfielder,Ligue 1,Domestic leagues
Marshall Munetsi,Marshall Munetsi__19/20,800000,23,2019,17,846,49.76470588235294,6.64,77.5,51.2,33.3,0.2127659574468085,0.0,0.0,0.0,0.2127659574468085,0.425531914893617,0.0,0.0,0.5319148936170213,0.2127659574468085,1.5957446808510638,31.06382978723404,2.3404255319148937,0.2127659574468085,0.2127659574468085,0.3191489361702128,0.0,0.0,0.6382978723404256,2.872340425531915,1.2765957446808511,0.10638297872340426,3.404255319148936,ZIM,Midfielder,Ligue 1,Domestic leagues
Marshall Munetsi,Marshall Munetsi__18/19,450000,22,2018,2,180,90.0,7.35,88.8,55.6,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,51.5,5.0,,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,4.5,ZIM,Midfielder,CAF Champions League,International competitions
Martial Godo,Martial Godo__24/25,600000,21,2024,2,32,16.0,6.6,71.4,,,0.0,,,0.0,0.0,,,0.0,2.8125,0.0,2.8125,28.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,,,CIV,Forward,Premier League,Domestic leagues
Martial Godo,Martial Godo__24/25,600000,21,2024,5,480,96.0,,5.0,0.0,0.0,0.5625,,,0.5625,0.0,,,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,,,CIV,Forward,"Premier League 2, Division 1",Domestic leagues
Martial Godo,Martial Godo__23/24,450000,20,2023,3,270,90.0,,3.0,0.0,0.0,2.0,,,1.6666666666666667,0.3333333333333333,,,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CIV,Forward,"Premier League 2, Division 1",Domestic leagues
Martial Godo,Martial Godo__23/24,450000,20,2023,34,2226,65.47058823529412,6.96,86.4,75.0,29.2,0.3638814016172507,0.3191489361702128,0.0851063829787234,0.16172506738544473,0.20215633423180593,1.9002695417789757,0.6064690026954178,0.04043126684636118,1.2533692722371967,0.16172506738544473,2.547169811320755,22.681940700808624,0.3638814016172507,0.8490566037735849,0.04043126684636118,0.16172506738544473,0.0,0.0,0.6064690026954178,1.6981132075471699,0.6064690026954178,0.889487870619946,0.08086253369272237,CIV,Forward,League One,Domestic leagues
Minteh Yankuba,Minteh Yankuba__24/25,30000000,20,2024,32,1854,57.9375,6.96,68.7,56.0,25.3,0.4854368932038835,0.47058823529411764,0.17647058823529413,0.2912621359223301,0.1941747572815534,1.6504854368932038,0.7766990291262136,0.3883495145631068,1.4077669902912622,0.3883495145631068,2.233009708737864,14.805825242718447,0.6796116504854369,1.116504854368932,0.04854368932038835,0.2912621359223301,0.0,0.0,1.3592233009708738,2.3300970873786406,0.5339805825242718,0.33980582524271846,0.8737864077669902,GAM,Midfielder,Premier League,Domestic leagues
Minteh Yankuba,Minteh Yankuba__23/24,16000000,19,2023,27,1471,54.48148148148148,7.27,69.4,34.8,19.7,0.9177430319510537,0.42857142857142855,0.17857142857142858,0.6118286879673691,0.30591434398368456,3.4262406526172673,1.4683888511216858,0.6118286879673691,1.6519374575118966,0.5506458191706323,3.609789259007478,20.43507817811013,0.4894629503738953,0.7341944255608429,0.0,0.0,0.0,0.0,1.1624745071380014,2.814411964649898,0.18354860639021073,0.9177430319510537,1.1012916383412645,GAM,Midfielder,Eredivisie,Domestic leagues
Minteh Yankuba,Minteh Yankuba__22/23,2000000,18,2022,17,1232,72.47058823529412,6.96,63.2,65.2,9.5,0.5844155844155844,0.2857142857142857,0.14285714285714285,0.2922077922077922,0.2922077922077922,2.0454545454545454,0.5844155844155844,0.1461038961038961,1.0957792207792207,0.3652597402597403,3.4334415584415585,15.41396103896104,1.0957792207792207,0.1461038961038961,0.07305194805194805,0.4383116883116883,0.0,0.0,1.1688311688311688,3.2873376623376624,1.0227272727272727,0.9496753246753247,0.8035714285714286,GAM,Midfielder,Danish Superliga,Domestic leagues
Minteh Yankuba,Minteh Yankuba__23/24,16000000,19,2023,2,112,56.0,6.85,70.6,,,0.0,0.3333333333333333,0.0,0.0,0.0,2.4107142857142856,0.8035714285714286,0.0,0.8035714285714286,0.0,0.8035714285714286,9.642857142857142,0.0,,0.0,0.8035714285714286,0.0,0.0,0.0,1.6071428571428572,1.6071428571428572,1.6071428571428572,0.8035714285714286,GAM,Midfielder,UEFA Europa League,International competitions
Minteh Yankuba,Minteh Yankuba__23/24,16000000,19,2023,4,198,49.5,6.98,72.9,75.0,12.5,0.45454545454545453,0.5,0.1,0.45454545454545453,0.0,4.545454545454546,2.272727272727273,0.9090909090909091,1.3636363636363635,0.0,5.0,15.909090909090908,1.3636363636363635,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,1.8181818181818181,4.090909090909091,0.45454545454545453,1.8181818181818181,0.45454545454545453,GAM,Midfielder,UEFA Champions League,International competitions
Mohamed Salah,Mohamed Salah__17/18,150000000,25,2017,36,2921,81.13888888888889,7.62,76.7,54.5,31.4,1.2940773707634372,0.4652777777777778,0.2222222222222222,0.9859637110578569,0.3081136597055803,4.436836699760356,2.0643615200273877,0.7086614173228346,1.9411160561451557,0.36973639164669636,2.4032865457035264,22.369051694625128,0.5546045874700445,0.8319068812050667,0.18486819582334818,0.030811365970558027,0.0,0.0,0.6162273194111606,0.36973639164669636,0.15405682985279015,1.016775077028415,0.40054775761725436,EGY,Midfielder,Premier League,Domestic leagues
Mohamed Salah,Mohamed Salah__16/17,35000000,24,2016,31,2485,80.16129032258064,7.33,80.4,60.6,20.3,0.9416498993963782,0.425,0.1875,0.5432595573440644,0.3983903420523139,2.89738430583501,1.2313883299798793,0.579476861167002,2.7162977867203217,0.4708249496981891,1.3038229376257546,28.140845070422536,0.7243460764587525,0.579476861167002,0.1448692152917505,0.07243460764587525,0.0,0.0,0.579476861167002,0.9416498993963782,0.3983903420523139,0.579476861167002,0.289738430583501,EGY,Midfielder,Serie A,Domestic leagues
Mohamed Salah,Mohamed Salah__15/16,23000000,23,2015,34,2736,80.47058823529412,7.09,82.9,64.0,11.4,0.6578947368421053,0.4305555555555556,0.19444444444444445,0.4605263157894737,0.19736842105263158,2.3684210526315788,1.019736842105263,0.2631578947368421,2.1052631578947367,0.2631578947368421,1.8421052631578947,30.723684210526315,0.5263157894736842,0.13157894736842105,0.06578947368421052,0.06578947368421052,0.03289473684210526,0.0,0.7894736842105263,0.6578947368421053,0.39473684210526316,0.39473684210526316,0.2631578947368421,EGY,Midfielder,Serie A,Domestic leagues
Mohamed Salah,Mohamed Salah__17/18,150000000,25,2017,15,1109,73.93333333333334,7.77,75.8,50.0,42.9,1.217312894499549,0.5208333333333334,0.22916666666666666,0.8926961226330027,0.3246167718665464,3.895401262398557,2.0288548241659154,0.3246167718665464,2.840396753832281,0.8115419296663661,2.678088367899008,22.155094679891793,0.6492335437330928,0.7303877366997295,0.1623083859332732,0.0,0.0,0.0,0.7303877366997295,0.6492335437330928,0.40577096483318303,1.055004508566276,0.1623083859332732,EGY,Midfielder,UEFA Champions League,International competitions
Mohamed Salah,Mohamed Salah__15/16,23000000,23,2015,7,543,77.57142857142857,6.71,79.0,100.0,33.3,0.16574585635359115,0.23076923076923078,0.07692307692307693,0.16574585635359115,0.0,2.154696132596685,0.4972375690607735,0.4972375690607735,2.6519337016574585,0.4972375690607735,2.81767955801105,25.524861878453038,0.8287292817679558,0.3314917127071823,0.0,0.0,0.0,0.0,1.3259668508287292,1.6574585635359116,1.160220994475138,0.3314917127071823,0.16574585635359115,EGY,Midfielder,UEFA Champions League,International competitions
Mohamed Salah,Mohamed Salah__16/17,35000000,24,2016,6,373,62.166666666666664,6.93,83.1,66.7,14.3,0.7238605898123325,0.5714285714285714,0.14285714285714285,0.48257372654155495,0.24128686327077747,3.3780160857908847,1.9302949061662198,1.2064343163538873,2.4128686327077746,0.48257372654155495,0.9651474530831099,26.05898123324397,0.48257372654155495,0.24128686327077747,0.0,0.0,0.0,0.0,0.9651474530831099,0.48257372654155495,0.24128686327077747,0.24128686327077747,0.24128686327077747,EGY,Midfielder,UEFA Europa League,International competitions
Mohammed Kudus,Mohammed Kudus__24/25,45000000,24,2024,32,2601,81.28125,6.82,89.9,75.0,25.9,0.2768166089965398,0.29333333333333333,0.06666666666666667,0.17301038062283736,0.10380622837370242,2.5951557093425603,0.7612456747404844,0.2422145328719723,1.0726643598615917,0.1384083044982699,3.1833910034602075,23.910034602076124,1.245674740484429,0.726643598615917,0.06920415224913495,0.06920415224913495,0.03460207612456748,0.0,0.5882352941176471,1.314878892733564,0.1384083044982699,1.0034602076124568,0.3806228373702422,GHA,Midfielder,Premier League,Domestic leagues
Mohammed Kudus,Mohammed Kudus__23/24,50000000,23,2023,33,2483,75.24242424242425,7.1,84.5,72.1,22.3,0.5074506645187273,0.2537313432835821,0.11940298507462686,0.2899718082964156,0.21747885622231172,2.4285138944824807,0.6161900926298832,0.1449859041482078,1.0149013290374547,0.18123238018525978,4.494563028594442,23.668948852194927,1.594844945630286,0.761175996778091,0.03624647603705195,0.21747885622231172,0.0,0.0,0.7249295207410391,2.356020942408377,0.3987112364075715,0.8699154248892469,0.5436971405557793,GHA,Midfielder,Premier League,Domestic leagues
Mohammed Kudus,Mohammed Kudus__22/23,40000000,22,2022,30,1815,60.5,7.07,87.6,87.5,20.0,0.6942148760330579,0.4057971014492754,0.15942028985507245,0.5454545454545454,0.1487603305785124,3.4214876033057853,1.3884297520661157,0.6446280991735537,1.43801652892562,0.19834710743801653,4.512396694214876,27.669421487603305,1.7355371900826446,0.1487603305785124,0.1487603305785124,0.049586776859504134,0.0,0.0,0.49586776859504134,1.2396694214876034,0.34710743801652894,0.6942148760330579,0.49586776859504134,GHA,Midfielder,Eredivisie,Domestic leagues
Mohammed Kudus,Mohammed Kudus__21/22,10000000,21,2021,16,418,26.125,6.69,90.5,93.8,,0.430622009569378,0.38461538461538464,0.07692307692307693,0.215311004784689,0.215311004784689,2.799043062200957,1.076555023923445,0.430622009569378,1.076555023923445,0.215311004784689,5.167464114832536,47.36842105263158,3.229665071770335,0.0,0.0,0.0,0.0,0.0,0.861244019138756,2.15311004784689,0.430622009569378,1.076555023923445,1.076555023923445,GHA,Midfielder,Eredivisie,Domestic leagues
Mohammed Kudus,Mohammed Kudus__20/21,15000000,20,2020,17,806,47.411764705882355,6.81,90.7,85.2,33.3,0.7816377171215881,0.25,0.2,0.4466501240694789,0.3349875930521092,2.2332506203473947,0.5583126550868487,0.0,1.1166253101736974,0.0,3.238213399503722,56.38957816377171,2.568238213399504,0.22332506203473945,0.11166253101736973,0.3349875930521092,0.0,0.11166253101736973,2.3449131513647643,2.2332506203473947,0.6699751861042184,1.228287841191067,0.5583126550868487,GHA,Midfielder,Eredivisie,Domestic leagues
Mohammed Kudus,Mohammed Kudus__21/22,10000000,21,2021,5,330,66.0,7.56,86.1,62.5,,1.3636363636363635,0.75,0.4166666666666667,1.3636363636363635,0.0,3.272727272727273,2.4545454545454546,0.0,1.0909090909090908,0.5454545454545454,3.8181818181818183,39.0,2.727272727272727,,0.0,0.0,0.0,0.0,0.2727272727272727,0.8181818181818182,0.8181818181818182,0.2727272727272727,1.0909090909090908,GHA,Midfielder,Eerste Divisie,Domestic leagues
Mohammed Kudus,Mohammed Kudus__19/20,9000000,19,2019,25,2000,80.0,7.27,88.4,80.4,28.6,0.54,0.34375,0.171875,0.495,0.045,2.88,0.99,0.27,1.26,0.225,5.22,34.38,3.87,0.18,0.18,0.18,0.045,0.0,0.72,1.89,0.45,0.99,1.035,GHA,Midfielder,Danish Superliga,Domestic leagues
Mohammed Kudus,Mohammed Kudus__18/19,800000,18,2018,2,135,67.5,7.9,88.7,60.0,,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,2.0,1.3333333333333333,2.0,42.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,GHA,Midfielder,Danish Superliga,Domestic leagues
Mohammed Kudus,Mohammed Kudus__23/24,40000000,23,2023,9,771,85.66666666666667,7.44,87.1,78.6,40.9,0.5836575875486382,0.42857142857142855,0.23809523809523808,0.5836575875486382,0.0,2.4513618677042803,1.0505836575875487,0.11673151750972763,1.517509727626459,0.35019455252918286,2.1011673151750974,28.365758754863812,1.284046692607004,1.0505836575875487,0.0,0.11673151750972763,0.0,0.0,1.0505836575875487,2.684824902723735,0.7003891050583657,0.5836575875486382,0.4669260700389105,GHA,Midfielder,UEFA Europa League,International competitions
Mohammed Kudus,Mohammed Kudus__22/23,40000000,22,2022,2,180,90.0,6.55,77.5,50.0,,0.5,0.16666666666666666,0.16666666666666666,0.5,0.0,3.0,0.5,0.5,0.5,0.0,1.0,15.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.5,0.0,1.0,GHA,Midfielder,UEFA Europa League,International competitions
Mohammed Kudus,Mohammed Kudus__20/21,15000000,20,2020,3,47,15.666666666666666,6.7,84.8,,,0.0,0.5,0.0,0.0,0.0,3.8297872340425534,1.9148936170212767,0.0,0.0,0.0,11.48936170212766,53.61702127659574,0.0,,0.0,0.0,0.0,0.0,3.8297872340425534,5.74468085106383,1.9148936170212767,0.0,,GHA,Midfielder,UEFA Europa League,International competitions
Mohammed Kudus,Mohammed Kudus__22/23,40000000,22,2022,6,452,75.33333333333333,7.22,85.7,77.8,,1.1946902654867257,0.5,0.5,0.7964601769911505,0.39823008849557523,1.592920353982301,0.7964601769911505,0.19911504424778761,0.995575221238938,0.0,2.190265486725664,20.309734513274336,1.3938053097345133,0.0,0.0,0.19911504424778761,0.0,0.0,0.39823008849557523,0.7964601769911505,0.995575221238938,0.39823008849557523,1.1946902654867257,GHA,Midfielder,UEFA Champions League,International competitions
Mohammed Kudus,Mohammed Kudus__21/22,10000000,21,2021,2,24,12.0,6.8,94.1,100.0,,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,3.75,60.0,3.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GHA,Midfielder,UEFA Champions League,International competitions
Mohammed Kudus,Mohammed Kudus__20/21,15000000,20,2020,1,9,9.0,6.6,100.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,10.0,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,GHA,Midfielder,UEFA Champions League,International competitions
Nasser Djiga,Nasser Djiga__24/25,10000000,22,2024,5,65,13.0,6.25,82.6,28.6,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,52.61538461538461,2.769230769230769,,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,2.769230769230769,,1.3846153846153846,BUR,Defender,Premier League,Domestic leagues
Nasser Djiga,Nasser Djiga__24/25,7000000,22,2024,17,1362,80.11764705882354,7.23,94.6,75.3,,0.13215859030837004,0.25,0.16666666666666666,0.13215859030837004,0.0,0.7929515418502202,0.19823788546255505,0.0,0.19823788546255505,0.0,0.2643171806167401,62.37885462555066,4.427312775330397,0.0,0.3303964757709251,0.0,0.0,0.0,0.13215859030837004,0.9251101321585903,1.1894273127753303,0.19823788546255505,1.7180616740088106,BUR,Defender,Mozzart Bet Superliga,Domestic leagues
Nasser Djiga,Nasser Djiga__23/24,2000000,21,2023,22,1790,81.36363636363636,7.03,90.6,51.1,,0.15083798882681565,0.26666666666666666,0.06666666666666667,0.05027932960893855,0.1005586592178771,0.7541899441340782,0.2011173184357542,0.0,0.2011173184357542,0.1005586592178771,0.25139664804469275,47.614525139664806,2.3128491620111733,0.0,0.45251396648044695,0.1005586592178771,0.0,0.0,0.3016759776536313,0.9050279329608939,1.5083798882681565,0.2011173184357542,1.7597765363128492,BUR,Defender,Mozzart Bet Superliga,Domestic leagues
Nasser Djiga,Nasser Djiga__22/23,700000,20,2022,21,1835,87.38095238095238,6.75,90.3,63.9,,0.0,0.09090909090909091,0.0,0.0,0.0,0.5395095367847411,0.04904632152588556,0.0,0.09809264305177112,0.0,0.29427792915531337,46.79019073569482,3.7275204359673024,,0.19618528610354224,0.19618528610354224,0.04904632152588556,0.0,0.19618528610354224,0.5395095367847411,1.1280653950953679,0.04904632152588556,1.5204359673024523,BUR,Defender,Ligue 2,Domestic leagues
Nasser Djiga,Nasser Djiga__24/25,10000000,22,2024,10,900,90.0,6.86,90.6,55.0,14.3,0.2,0.3333333333333333,0.3333333333333333,0.1,0.1,0.3,0.1,0.0,0.2,0.1,0.3,37.8,2.2,0.1,0.2,0.1,0.0,0.0,0.0,1.2,1.7,0.0,1.3,BUR,Defender,UEFA Champions League,International competitions
Nasser Djiga,Nasser Djiga__23/24,2000000,21,2023,6,540,90.0,6.53,82.5,45.8,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,29.0,1.8333333333333333,,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.3333333333333333,2.0,0.0,1.0,BUR,Defender,UEFA Champions League,International competitions
Nasser Djiga,Nasser Djiga__23/24,2000000,21,2023,2,23,11.5,6.55,72.7,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,31.304347826086957,0.0,,0.0,0.0,0.0,0.0,0.0,3.9130434782608696,0.0,,,BUR,Defender,UEFA Conference League,International competitions
Nasser Djiga,Nasser Djiga__22/23,700000,20,2022,2,107,53.5,6.7,90.4,50.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,79.06542056074767,3.364485981308411,,0.0,0.0,0.0,0.0,0.0,0.8411214953271028,0.8411214953271028,,1.6822429906542056,BUR,Defender,UEFA Conference League,International competitions
Nasser Djiga,Nasser Djiga__21/22,500000,19,2021,2,135,67.5,6.25,83.9,44.4,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,1.3333333333333333,34.666666666666664,2.6666666666666665,,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,2.0,,,BUR,Defender,UEFA Conference League,International competitions
Nicolas Jackson,Nicolas Jackson__24/25,50000000,23,2024,30,2238,74.6,6.92,76.7,66.7,33.3,0.6032171581769437,0.4605263157894737,0.13157894736842105,0.40214477211796246,0.20107238605898123,3.0563002680965146,1.4075067024128687,0.7640750670241286,1.126005361930295,0.24128686327077747,0.7238605898123325,12.024128686327078,0.24128686327077747,0.040214477211796246,0.0,0.28150134048257375,0.040214477211796246,0.0,0.20107238605898123,0.8847184986595175,0.12064343163538874,0.48257372654155495,0.8847184986595175,SEN,Forward,Premier League,Domestic leagues
Nicolas Jackson,Nicolas Jackson__23/24,35000000,22,2023,35,2804,80.11428571428571,7.01,78.0,61.1,,0.6098430813124108,0.5125,0.175,0.44935805991440797,0.16048502139800286,2.5677603423680457,1.3159771754636234,0.7703281027104137,1.2517831669044222,0.25677603423680456,1.733238231098431,16.46576319543509,0.35306704707560627,0.0,0.06419400855920114,0.3209700427960057,0.0,0.0,0.6098430813124108,0.6740370898716119,0.12838801711840228,0.5456490727532097,1.12339514978602,SEN,Forward,Premier League,Domestic leagues
Nicolas Jackson,Nicolas Jackson__22/23,30000000,21,2022,26,1609,61.88461538461539,7.02,76.4,80.0,40.0,0.8949658172778123,0.5609756097560976,0.2926829268292683,0.6712243629583592,0.22374145431945308,2.293349906774394,1.2865133623368552,0.3915475450590429,1.230577998756992,0.3915475450590429,1.2865133623368552,13.592293349906774,0.44748290863890616,0.11187072715972654,0.05593536357986327,0.27967681789931637,0.05593536357986327,0.0,0.3356121814791796,0.7830950901180858,0.11187072715972654,0.22374145431945308,0.7271597265382225,SEN,Forward,LaLiga,Domestic leagues
Nicolas Jackson,Nicolas Jackson__21/22,500000,20,2021,9,162,18.0,6.7,76.0,,,0.0,0.2,0.0,0.0,0.0,2.7777777777777777,0.5555555555555556,0.5555555555555556,1.6666666666666667,0.5555555555555556,2.2222222222222223,21.11111111111111,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.1111111111111112,0.5555555555555556,1.1111111111111112,7.222222222222222,SEN,Forward,LaLiga,Domestic leagues
